country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,debt_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,debt_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,hh_currency_deposits_assets_mio_eur,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,tiva2022_cons_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_gfcf_import_content_raw,trade_raw,trade_z,liq_raw,liq_z,log_gdp_pc_raw,log_gdp_pc_z
ITA,2018,724777,1777744.4,547785.4,505972.3,134.2,29690,10.6,1724985.9,323761.6,37823,0.461286786,0.407694717,-0.897236627,134.2,10.6,,,0.187689418,0.021275837,0.461286786,1.965314559,0.503079309,-0.275940388,-1.588737129,,,,-1.61422699207,,-1.51002012301,1.951602387,0.298043342795,,0.662476397,,-0.227371869,-1.546632975,1384938,0.779042252,0.249689996,0.19991,0.24063,0.19991,0.28135,0.24063,0.180107954,0.275758474,0.227933214,1777744.4,29555.4,108.462,4360778,942866,28386.4,30788.457168,10.3348951314,1.92261159703,-1.92261159703,0.28135,0.28135,-1.46738079775,-1.92261159703,-1.36889761111,10.3348951314,0.324927775733
ITA,2019,741256,1804066.8,558356.4,500526,133.9,30200,9.9,1732388.8,322373.5,41865,0.469737041,0.410880573,-0.889452684,133.9,9.9,,,0.186086114,0.023205903,0.469737041,1.957087256,0.343682221,-0.324967664,-1.410518613,,,,-1.36889761111,,-1.46738079775,1.965314559,0.324927775733,,0.503079309,,-0.275940388,-1.588737129,1448160,0.802719722,0.219749665,0.19594,0.23808,0.19594,0.28022,0.23808,0.175025728,0.272417382,0.223721555,1804066.8,30348.1,109.198,4715392,966305,28386.4,30997.381072,10.3416579984,2.07813092065,-2.07813092065,0.28022,0.28022,-1.47858601578,-2.07813092065,-1.63160943903,10.3416579984,0.342554689813
ITA,2020,748900,1670011.9,479725.2,421070.6,154.4,28100,9.3,1578756.8,323467.7,43885,0.474049915,0.448439918,-0.801980568,154.4,9.3,,,0.204887605,0.026278256,0.474049915,2.5192863,0.207056146,0.249961262,-1.126823683,,,,-1.63160943903,,-1.47858601578,1.957087256,0.342554689813,,0.343682221,,-0.324967664,-1.410518613,1548095,0.926996388,0.075805609,0.18532,0.22487,0.18532,0.26442,0.22487,0.163215118,0.251517597,0.207366357,1670011.9,28386.4,100,4938564,969778,28386.4,28386.4,10.2536654362,2.37650162852,-2.37650162852,0.26442,0.26442,-1.63526074583,-2.37650162852,-2.13563371228,10.2536654362,0.113208562719
ITA,2021,776477,1842507.4,574339.2,536729.2,145.8,31160,9.5,1719756.5,330951.6,52402,0.47163664,0.421424088,-0.864115618,145.8,9.5,,,0.192440965,0.028440591,0.47163664,2.283436945,0.252598171,-0.130643319,-0.927157912,,,,-2.13563371228,,-1.63526074583,2.5192863,0.113208562719,,0.207056146,,0.249961262,-1.126823683,1617326,0.877785348,0.130353193,0.202,0.243725,0.202,0.28545,0.243725,0.184562841,0.265059734,0.224811288,1842507.4,31782.5,109.494,5456272,1005889,28386.4,31081.404816,10.3443650035,2.41539491239,-2.41539491239,0.28545,0.28545,-1.42672469692,-2.41539491239,-2.20133439475,10.3443650035,0.349610299093
ITA,2022,798720,1998072.6,701306.3,737635.7,138.4,33860,8.1,1802669,333663.7,52789,0.46833033,0.399745234,-0.916927849,138.4,8.1,,,0.185094269,0.026419961,0.46833033,2.080496802,-0.066196005,-0.355297212,-1.11373892,,,,-2.20133439475,,-1.42672469692,2.283436945,0.349610299093,,0.252598171,,-0.130643319,-0.927157912,1630038,0.815805191,0.203579688,0.24532,0.28728,0.24532,0.32924,0.28728,0.219487579,0.302142299,0.260814939,1998072.6,35348.2,115.006,5348341,1032525,28386.4,32646.063184,10.3934795511,2.15998958196,-2.15998958196,0.32924,0.32924,-0.992497707767,-2.15998958196,-1.76988960926,10.3934795511,0.477623747287
ITA,2023,790524,2142744.4,714163.2,680824.3,133.9,36330,7.7,1819304,337014.1,67582,0.464925728,0.368930611,-0.9971467,,7.7,,,0.185243423,0.031539926,0.464925728,,-0.157280055,-0.35073624,-0.640971485,,,,-1.76988960926,,-0.992497707767,2.080496802,0.477623747287,,-0.066196005,,-0.355297212,-1.11373892,1573434,0.734307834,0.308826945,,,0.24532,0.32924,0.28728,0.197673333,0.275769286,0.23672131,2142744.4,37695.7,116.125,5806607,1034790,28386.4,32963.707,10.4031624474,2.22696510139,-2.22696510139,,,,,,,
ITA,2024,792133,2202031.2,712028.3,666280.6,134.7,37350,6.5,1833549.8,342023,79108,0.470486068,0.359728327,-1.022406179,,6.5,,,0.186535975,0.035925013,0.470486068,,-0.430532206,-0.311211408,-0.236061231,,,,,,,,,,-0.157280055,,-0.35073624,-0.640971485,1579700,0.717383114,0.332145252,,,0.24532,0.32924,0.28728,,,,2202031.2,39068.4,117.088,6018185,1042934,28386.4,33237.068032,10.4114210391,2.25939169254,-2.25939169254,,,,,,,
LTU,1995,80.5,5156.9,1904.9,2455,11.4,1420,,16106.2,5172.7,165.6,0.328220443,0.015610153,-4.159833718,11.4,,,,0.321162037,0.032112316,0.328220443,-1.402394839,,3.805505547,-0.588118178,,,,,,,,,,,,,,516.7,0.100195854,2.300628467,0.24677,0.339765,0.24677,0.43276,0.339765,,,,5156.9,5000.3,28.229,1752,175.8,26359.5,7441.023255,8.91476365264,0.305648742462,-0.305648742462,0.43276,0.43276,0.0340192576723,-0.305648742462,1.3625653179,8.91476365264,-3.37654024292
LTU,1996,86.8,6639.4,2771.6,3390.6,13.8,1840,,16915.9,5175.3,157.2,0.331294997,0.01307347,-4.337170255,13.8,,,,0.305942929,0.023676838,0.331294997,-1.336576415,,3.340121971,-1.367033427,,,,1.3625653179,,0.0340192576723,-1.402394839,-3.37654024292,,,,3.805505547,-0.588118178,489.6,0.073741603,2.607188146,0.25583,0.3426,0.25583,0.42937,0.3426,,,,6639.4,5441.3,29.874,2197.4,189.1,26359.5,7874.63703,8.9714023712,0.302482152002,-0.302482152002,0.42937,0.42937,0.000403603568396,-0.302482152002,1.36791449734,8.9714023712,-3.22891559795
LTU,1997,124.2,8966.6,4015.4,4919.8,15.3,2510,,18320,5407.5,202.1,0.383344858,0.013851404,-4.279368672,15.3,,,,0.295169214,0.022539201,0.383344858,-1.295439899,,3.010673598,-1.472080594,,,,1.36791449734,,0.000403603568396,-1.336576415,-3.22891559795,,,,3.340121971,-1.367033427,756.1,0.084324047,2.473088199,0.27951,0.36289,0.27951,0.44627,0.36289,,,,8966.6,5944,32.593,4111.3,225.6,26359.5,8591.351835,9.0585113757,0.433352664332,-0.433352664332,0.44627,0.44627,0.16798606798,-0.433352664332,1.14684080235,9.0585113757,-3.00187239871
LTU,1998,140.9,10070,3925.4,5073.7,16.5,2840,,19687.2,5684.5,253.7,0.379821251,0.013992056,-4.269265567,16.5,,,,0.288740908,0.025193644,0.379821251,-1.262530687,,2.814103062,-1.226974547,,,,1.14684080235,,0.16798606798,-1.295439899,-3.00187239871,,,,3.010673598,-1.472080594,915.8,0.090943396,2.397517985,0.27099,0.3491,0.27099,0.42721,0.3491,,,,10070,6487.5,35.28,3976.1,172.4,26359.5,9299.6316,9.13773006545,0.37772591857,-0.37772591857,0.42721,0.42721,-0.0210152202854,-0.37772591857,1.24080857253,9.13773006545,-2.79539472325
LTU,1999,199.6,10339.7,3339.4,4372.5,22.6,2930,,19471.2,5436.1,264.1,0.378502278,0.019304235,-3.94743077,22.6,,,,0.279186696,0.025542327,0.378502278,-1.095242191,,2.521945777,-1.194777882,,,,1.24080857253,,-0.0210152202854,-1.262530687,-2.79539472325,,,,2.814103062,-1.226974547,1379.2,0.133388783,2.014487234,0.24244,0.315915,0.24244,0.38939,0.315915,,,,10339.7,6566,35.142,4554.4,229.2,26359.5,9263.25549,9.13381083065,0.418310008994,-0.418310008994,0.38939,0.38939,-0.396042960171,-0.418310008994,1.17225168627,9.13381083065,-2.80560991987
LTU,2000,201.1,12503.7,4814.9,5587.2,23.5,3570,,20136.9,5444.3,302.7,0.361740925,0.016083239,-4.129977583,23.5,,,,0.270364356,0.024208834,0.361740925,-1.070560281,,2.252168312,-1.317909979,,,,1.17225168627,,-0.396042960171,-1.095242191,-2.80560991987,,,,2.521945777,-1.194777882,1692.1,0.135327943,2.000054239,0.25141,0.332845,0.25141,0.41428,0.332845,,,,12503.7,7033.1,36.6,5180.5,258.1,26359.5,9647.577,9.17446207472,0.39367547206,-0.39367547206,0.41428,0.41428,-0.149230679744,-0.39367547206,1.21386570617,9.17446207472,-2.69965544868
LTU,2001,260.3,13690.7,6025.7,6773.3,22.9,3940,,21442.6,5523.5,311.7,0.335417473,0.019012907,-3.962637237,22.9,,,,0.257594695,0.02276728,0.335417473,-1.087014888,,1.861686109,-1.451020236,,,,1.21386570617,,-0.149230679744,-1.070560281,-2.69965544868,,,,2.252168312,-1.317909979,2172.6,0.158691667,1.840792163,0.26513,0.347325,0.26513,0.42952,0.347325,,,,13690.7,7828,39.295,5663.1,329.7,26359.5,10357.965525,9.24551111863,0.389563718437,-0.389563718437,0.42952,0.42952,0.00189102189158,-0.389563718437,1.22081150741,9.24551111863,-2.5144713529
LTU,2002,468.2,15177.2,7183.2,8044.4,22.1,4410,,22883.5,5639.2,450.8,0.33282819,0.030848905,-3.478654026,22.1,,,,0.246430834,0.029702448,0.33282819,-1.108954362,,1.520307537,-0.810640531,,,,1.22081150741,,0.00189102189158,-1.087014888,-2.5144713529,,,,1.861686109,-1.451020236,2588.8,0.170571647,1.768599854,0.26684,0.35583,0.26684,0.44482,0.35583,,,,15177.2,8606.2,42.274,7141.8,561.2,26359.5,11143.21503,9.31858607418,0.433584587407,-0.433584587407,0.44482,0.44482,0.153607690856,-0.433584587407,1.14644902508,9.31858607418,-2.32400686778
LTU,2003,803.1,16674.6,7695.9,8660.4,20.4,4880,,25298.1,5829.2,513,0.323030238,0.048163074,-3.033162643,20.4,,,,0.230420466,0.030765356,0.323030238,-1.155575747,,1.030728083,-0.71249378,,,,1.14644902508,,0.153607690856,-1.108954362,-2.32400686778,,,,1.520307537,-0.810640531,3235.5,0.194037638,1.639703128,0.26651,0.34636,0.26651,0.42621,0.34636,,,,16674.6,9924.3,47.116,8792.3,1646.6,26359.5,12419.54202,9.42702648041,0.428538015904,-0.428538015904,0.42621,0.42621,-0.03093134244,-0.428538015904,1.15497397229,9.42702648041,-2.0413649423
LTU,2004,1647.9,18312.5,8885.8,10172.3,18.6,5420,,26943,6071.7,657.8,0.325100341,0.089987713,-2.408082137,18.6,,,,0.225353524,0.035920819,0.325100341,-1.204939565,,0.87578656,-0.236448508,,,,1.15497397229,,-0.03093134244,-1.155575747,-2.0413649423,,,,1.030728083,-0.71249378,3902.6,0.213111263,1.545940889,0.27338,0.35843,0.27338,0.44348,0.35843,,,,18312.5,10701.7,50.746,11605,1831.9,26359.5,13376.39187,9.5012466314,0.533684641638,-0.533684641638,0.44348,0.44348,0.140320087169,-0.533684641638,0.977354486794,9.5012466314,-1.84791558968
LTU,2005,2889.7,20986,11566.2,13081.8,17.6,6320,,29026.1,6287.7,757.5,0.337620318,0.13769656,-1.982702858,17.6,,,,0.216622281,0.036095492,0.337620318,-1.232363909,,0.608794756,-0.220319538,,,,0.977354486794,,0.140320087169,-1.204939565,-1.84791558968,,,,0.87578656,-0.236448508,5216.6,0.248575241,1.3920097,0.28013,0.362855,0.28013,0.44558,0.362855,,,,20986,11889.3,55.567,15429.6,3761.3,26359.5,14647.183365,9.59200333419,0.556004002668,-0.556004002668,0.44558,0.44558,0.161143943694,-0.556004002668,0.939651389854,9.59200333419,-1.61136493373
LTU,2006,4920.9,23999.6,13719.4,16187.4,17.3,7340,,31172.7,6420,1029.3,0.341514025,0.205040917,-1.584545723,17.3,,,,0.205949437,0.042888215,0.341514025,-1.240591212,,0.282430896,0.406906999,,,,0.939651389854,,0.161143943694,-1.232363909,-1.61136493373,,,,0.608794756,-0.220319538,6624.5,0.276025434,1.287262266,0.31696,0.37926,0.31696,0.44156,0.37926,,,,23999.6,13076.4,60.636,18547.6,6140,26359.5,15983.34642,9.67930261041,0.516991949866,-0.516991949866,0.44156,0.44156,0.121281132632,-0.516991949866,1.00555270337,9.67930261041,-1.38382580525
LTU,2007,7685.8,29034.1,14981.7,18783.7,15.9,8990,,34626,6538.8,1572.4,0.344481145,0.264716316,-1.329096531,15.9,,,,0.188840756,0.054157008,0.344481145,-1.278985293,,-0.24073376,1.447445068,,,,1.00555270337,,0.121281132632,-1.240591212,-1.38382580525,,,,0.282430896,0.406906999,8225.5,0.283304804,1.261231916,0.30913,0.361115,0.30913,0.4131,0.361115,,,,29034.1,15091.2,68.159,24522.4,9130.4,26359.5,17966.371605,9.79625704537,0.530135254752,-0.530135254752,0.4131,0.4131,-0.160931703886,-0.530135254752,0.983350307089,9.79625704537,-1.0789926915
LTU,2008,9282.8,32683.1,18819.2,22609.8,14.6,10220,,35526.1,6554.2,1759.2,0.350220756,0.284024465,-1.258694899,14.6,,,,0.184489713,0.053825983,0.350220756,-1.31463694,,-0.37378385,1.416878874,,,,0.983350307089,,-0.160931703886,-1.278985293,-1.0789926915,,,,-0.24073376,1.447445068,8638.8,0.264320092,1.33059444,0.31674,0.348875,0.31674,0.38101,0.348875,,,,32683.1,16091.7,70.653,28778.1,11116.6,26359.5,18623.777535,9.83219440539,0.540386315864,-0.540386315864,0.38101,0.38101,-0.479140063826,-0.540386315864,0.966033648682,9.83219440539,-0.985324611619
LTU,2009,8779.5,26973.5,13929.8,14403.2,27.9,8530,13.8,30254.5,6468.1,1189.2,0.357688101,0.325486125,-1.122435444,27.9,13.8,,,0.213789684,0.044087716,0.357688101,-0.949893169,1.231751712,0.522177049,0.517666536,,,,0.966033648682,,-0.479140063826,-1.31463694,-0.985324611619,,,,-0.37378385,1.416878874,8679.3,0.321771368,1.133914022,0.27372,0.32084,0.27372,0.36796,0.32084,,,,26973.5,13722.4,60.841,21963.5,10110.4,26359.5,16037.383395,9.68267773813,0.43943500102,-0.43943500102,0.36796,0.36796,-0.608545457943,-0.43943500102,1.1365661834,9.68267773813,-1.37502878366
LTU,2010,8309.5,27663.4,17925.5,18486.9,36.7,8930,17.8,30383.8,6284.1,1394.2,0.360729339,0.30037884,-1.202710801,36.7,17.8,,,0.206824031,0.050398722,0.360729339,-0.708558945,2.142592214,0.30917504,1.100412324,,,,1.1365661834,,-0.608545457943,-0.949893169,-1.37502878366,,1.231751712,,0.522177049,0.517666536,9268.9,0.335060043,1.09344553,0.32413,0.325365,0.32413,0.3266,0.325365,0.280971802,0.32590732,0.303439561,27663.4,15009.4,62.396,23574,9885.7,26359.5,16447.27362,9.70791500507,0.494816255413,-0.494816255413,0.3266,0.3266,-1.01867627026,-0.494816255413,1.04301311079,9.70791500507,-1.30924970765
LTU,2011,8068.2,31066.4,22824.3,23665.2,37.4,10260,15.4,32305.1,6264,1543.1,0.341584477,0.259708238,-1.34819644,37.4,15.4,,,0.193901273,0.049671027,0.341584477,-0.689361905,1.596087913,-0.085988712,1.033218451,,,,1.04301311079,,-1.01867627026,-0.708558945,-1.30924970765,,2.142592214,,0.30917504,1.100412324,9447.3,0.30410025,1.190397863,0.35458,0.34651,0.35458,0.33844,0.34651,0.299816868,0.35325185,0.326534359,31066.4,16917.2,67.857,24377.9,9396,26359.5,17886.765915,9.79181638403,0.482254139521,-0.482254139521,0.33844,0.33844,-0.901269383945,-0.482254139521,1.06423373053,9.79181638403,-1.09056694795
LTU,2012,7888.4,33240.4,26135.6,25931.8,39.9,11120,13.4,33721,6346.1,1383.3,0.334580811,0.23731363,-1.438372678,39.9,13.4,,,0.1881943,0.041615023,0.334580811,-0.620801046,1.140667661,-0.260501649,0.289342962,,,,1.06423373053,,-0.901269383945,-0.689361905,-1.09056694795,,1.596087913,,-0.085988712,1.033218451,10329.7,0.310757392,1.168742763,0.36088,0.36057,0.36088,0.36026,0.36057,0.303701984,0.362131374,0.332916679,33240.4,18141.8,71.755,26572.9,9624.7,26359.5,18914.259225,9.84767137294,0.50986751062,-0.50986751062,0.36026,0.36026,-0.684899598533,-0.50986751062,1.01758769949,9.84767137294,-0.944985036543
LTU,2013,7829.7,34874,27565.1,27056.9,38.9,11780,11.8,35085.7,6392.6,1370.4,0.330415209,0.224513965,-1.493817371,38.9,11.8,,,0.182199586,0.03929575,0.330415209,-0.648225389,0.77633146,-0.443813434,0.075185959,,,,1.01758769949,,-0.684899598533,-0.620801046,-0.944985036543,,1.140667661,,-0.260501649,0.289342962,10953.7,0.314093594,1.158064267,0.37085,0.369885,0.37085,0.36892,0.369885,0.299639494,0.352949102,0.326294298,34874,19173.6,75.362,28842.3,9544.6,26359.5,19865.04639,9.89671700351,0.553354934909,-0.553354934909,0.36892,0.36892,-0.599025980675,-0.553354934909,0.944126341374,9.89671700351,-0.817151215714
LTU,2014,7853.3,36410.1,26437.5,25734.6,40.7,12400,10.7,36409.3,6410.6,1348.5,0.332168821,0.215690152,-1.533912383,40.7,10.7,,,0.1760704,0.037036427,0.332168821,-0.598861571,0.525850322,-0.631237203,-0.133435514,,,,0.944126341374,,-0.599025980675,-0.648225389,-0.817151215714,,0.77633146,,-0.443813434,0.075185959,11217.1,0.308076605,1.177406809,0.34878,0.35321,0.34878,0.35764,0.35321,0.300935926,0.421237155,0.36108654,36410.1,20073.2,78.844,29225.4,9919.9,26359.5,20782.88418,9.94188505098,0.530223756595,-0.530223756595,0.35764,0.35764,-0.710879838578,-0.530223756595,0.98320080489,9.94188505098,-0.699424029413
LTU,2015,8327.9,37440.7,25686,26055.4,42.4,12860,9.1,37440.7,6420.7,1431,0.344336511,0.222429068,-1.503147024,42.4,9.1,,,0.171489849,0.038220439,0.344336511,-0.552240187,0.161514121,-0.771305396,-0.024106142,,,,0.98320080489,,-0.710879838578,-0.598861571,-0.699424029413,,0.525850322,,-0.631237203,-0.133435514,12426,0.331884821,1.102967296,0.36357,0.37459,0.36357,0.38561,0.37459,0.304527879,0.417186677,0.360857278,37440.7,20741.3,81.805,32379.6,12224.4,26359.5,21563.388975,9.97875220075,0.538323268529,-0.538323268529,0.38561,0.38561,-0.433525901915,-0.538323268529,0.969518662145,9.97875220075,-0.603332521091
LTU,2016,8862.2,38820.7,26285.3,26002.5,39.8,13490,7.9,38441.1,6429.7,1235.3,0.345004083,0.228285425,-1.477158569,39.8,7.9,,,0.167261083,0.031820652,0.345004083,-0.62354348,-0.11173803,-0.900616433,-0.615049775,,,,0.969518662145,,-0.433525901915,-0.552240187,-0.603332521091,,0.161514121,,-0.771305396,-0.024106142,13113.4,0.337794012,1.085319001,0.35529,0.389765,0.35529,0.42424,0.389765,0.296165074,0.440772594,0.368468834,38820.7,21376.1,84.977,35235.7,12201.8,26359.5,22399.512315,10.016794466,0.593340666191,-0.593340666191,0.42424,0.42424,-0.0504661030845,-0.593340666191,0.876580236416,10.016794466,-0.50417816101
LTU,2017,9450.6,42274.6,31116.8,30146.9,39.1,14870,7.1,40214.1,6409,1421.7,0.337294735,0.223552677,-1.498108201,39.1,7.1,,,0.159371962,0.033630123,0.337294735,-0.642740521,-0.29390613,-1.141857079,-0.447966841,,,,0.876580236416,,-0.0504661030845,-0.62354348,-0.50417816101,,-0.11173803,,-0.900616433,-0.615049775,14102.5,0.333592748,1.097834346,0.36621,0.40582,0.36621,0.44543,0.40582,0.300102837,0.454629402,0.377366119,42274.6,23073.2,89.981,38291.6,13788,26359.5,23718.541695,10.0740123712,0.579629375559,-0.579629375559,0.44543,0.44543,0.159656525371,-0.579629375559,0.899742105574,10.0740123712,-0.355043908515
LTU,2018,10286.6,45947.4,34244.4,33391.2,33.3,16300,6.2,42192,6422.2,1504.7,0.343118435,0.223877738,-1.496655187,33.3,6.2,,,0.15221369,0.032748317,0.343118435,-0.801801714,-0.498845244,-1.360749159,-0.529391105,,,,0.899742105574,,0.159656525371,-0.642740521,-0.355043908515,,-0.29390613,,-1.141857079,-0.447966841,15734.6,0.342448104,1.071635155,0.37191,0.412185,0.37191,0.45246,0.412185,0.301872163,0.447446531,0.374659347,45947.4,24746.4,95.192,41215.6,14952,26359.5,25092.13524,10.130309739,0.571601439907,-0.571601439907,0.45246,0.45246,0.229366864117,-0.571601439907,0.913303337711,10.130309739,-0.208308969347
LTU,2019,11241.3,49239.2,37825,35233.8,35.6,17520,6.3,44165.4,6403.1,1553.9,0.350545907,0.22829981,-1.477095558,35.6,6.3,,,0.144980007,0.031558189,0.350545907,-0.738725723,-0.476074231,-1.581947227,-0.639285086,,,,0.913303337711,,0.229366864117,-0.801801714,-0.208308969347,,-0.498845244,,-1.360749159,-0.529391105,17619.9,0.357842938,1.027661109,0.37222,0.402315,0.37222,0.43241,0.402315,0.301558517,0.438806918,0.370182717,49239.2,26382,99.932,47204.5,16376.4,26359.5,26341.57554,10.178903789,0.626088563583,-0.626088563583,0.43241,0.43241,0.0305486149182,-0.626088563583,0.821260680077,10.178903789,-0.0816521599116
LTU,2020,12040.2,50264.6,36409,31848.6,45.9,17890,8.5,44184.4,6313.6,2262.3,0.35930456,0.239536374,-1.429050001,45.9,8.5,,,0.142892061,0.045007819,0.35930456,-0.456254984,0.024888045,-1.645794306,0.602627014,,,,0.821260680077,,0.0305486149182,-0.738725723,-0.0816521599116,,-0.476074231,,-1.581947227,-0.639285086,21412.7,0.42599961,0.853316848,0.35673,0.389035,0.35673,0.42134,0.389035,0.290423443,0.44866451,0.369543977,50264.6,26359.5,100,54184.8,17158.2,26359.5,26359.5,10.1795840203,0.736633734278,-0.736633734278,0.42134,0.42134,-0.0792228573327,-0.736633734278,0.634521674366,10.1795840203,-0.0798791871568
LTU,2021,13226.7,56709.1,45134,42610,43.3,20190,7.1,47009.9,6388.8,1803.7,0.36192075,0.233237699,-1.455697178,43.3,7.1,,,0.135903288,0.031806183,0.36192075,-0.527558277,-0.29390613,-1.8595033,-0.61638587,,,,0.634521674366,,-0.0792228573327,-0.456254984,-0.0798791871568,,0.024888045,,-1.645794306,0.602627014,24245.4,0.427539848,0.849707783,0.38891,0.424165,0.38891,0.45942,0.424165,0.312264121,0.497530838,0.404897479,56709.1,29277,106.47,62967.7,17152.9,26359.5,28064.95965,10.2422770896,0.807891502422,-0.807891502422,0.45942,0.45942,0.298383074313,-0.807891502422,0.514149118164,10.2422770896,0.0835256768373
LTU,2022,14693.8,67081.1,58537.8,59948.9,38.3,23690,6,48168.8,6507.1,2138.8,0.358303606,0.219045305,-1.518476699,38.3,6,,,0.135089519,0.031883794,0.358303606,-0.664679996,-0.544387269,-1.88438749,-0.609219368,,,,0.514149118164,,0.298383074313,-0.527558277,0.0835256768373,,-0.29390613,,-1.8595033,-0.61638587,25293.7,0.377061497,0.975346982,0.41625,0.433095,0.41625,0.44994,0.433095,0.339262564,0.520782024,0.430022294,67081.1,31269.2,108.199,66441.7,17555.2,26359.5,28520.715405,10.2583859585,0.728767119203,-0.728767119203,0.44994,0.44994,0.204378236288,-0.728767119203,0.647810394879,10.2583859585,0.125512256204
LTU,2023,15653.3,74317,56431.5,53550.8,37.1,25880,6.9,48525,6505.1,3100.6,0.365291925,0.210628793,-1.55765797,,6.9,,,0.134056672,0.041721275,0.365291925,,-0.339448156,-1.915970806,0.299154098,,,,0.647810394879,,0.204378236288,-0.664679996,0.125512256204,,-0.544387269,,-1.88438749,-0.609219368,26903.6,0.362011384,1.016079621,,,0.41625,0.44994,0.433095,0.304107682,0.482658691,0.393383186,74317,32930.1,107.483,75803.2,21487.8,26359.5,28331.981385,10.2517465298,0.730861041215,-0.730861041215,,,,,,,
LTU,2024,17268.5,78996.2,58410.4,54096,38,27350,7.1,49995.4,6606.8,3326.5,0.38134366,0.218599122,-1.520515717,,7.1,,,0.132148158,0.04210962,0.38134366,,-0.29390613,-1.974331072,0.335013141,,,,,,,,,,-0.339448156,,-1.915970806,0.299154098,29859.1,0.377981473,0.972910099,,,0.41625,0.44994,0.433095,,,,78996.2,34935.8,110.1,81382.2,23706.4,26359.5,29021.8095,10.275802878,0.730108536866,-0.730108536866,,,,,,,
LUX,1995,6093.9,15946.2,16660.4,13564.8,10.1,38940,,27585.1,4631.1,608.2,0.440481118,0.382153742,-0.961932285,10.1,,,,0.167884111,0.038140748,0.440481118,-1.438046486,,-0.881564897,-0.03146465,,,,,,,,,,,,,,10332.9,0.6479851,0.433887577,0.36303,0.417365,0.36303,0.4717,0.417365,,,,15946.2,32041,71.075,20807.5,6093.9,77888.8,55359.4646,10.921602919,0.92270258745,-0.92270258745,0.4717,0.4717,0.420153054371,-0.92270258745,0.320203894433,10.921602919,1.85413837655
LUX,1996,6043,16462.1,17776,14430,10,39720,,27970.8,4753.3,686.9,0.439761634,0.367085609,-1.002160192,10,,,,0.169937935,0.041726147,0.439761634,-1.44078892,,-0.81876122,0.299603936,,,,0.320203894433,,0.420153054371,-1.438046486,1.85413837655,,,,-0.881564897,-0.03146465,10524.3,0.639304827,0.4473739,0.37551,0.42846,0.37551,0.48141,0.42846,,,,16462.1,33636.9,71.208,21248.7,6043,77888.8,55463.056704,10.9234724331,0.923679238979,-0.923679238979,0.48141,0.48141,0.516438600492,-0.923679238979,0.318554080748,10.9234724331,1.85901112729
LUX,1997,6493,17266.5,20067.3,16553,9.5,41130,,29486.7,4922.5,692.7,0.440407726,0.376046101,-0.978043535,9.5,,,,0.166939671,0.040118148,0.440407726,-1.454501092,,-0.910444841,0.151124508,,,,0.318554080748,,0.516438600492,-1.44078892,1.85901112729,,,,-0.81876122,0.299603936,10732.2,0.621561984,0.47551964,0.39342,0.45346,0.39342,0.5135,0.45346,,,,17266.5,35513.2,74.104,22776,6493,77888.8,57718.716352,10.9633367734,0.943039990734,-0.943039990734,0.5135,0.5135,0.834646960431,-0.943039990734,0.285848829947,10.9633367734,1.96291459179
LUX,1998,6681.2,18005.7,22992.7,19603.3,9.1,42350,,31454.8,5070.8,872.9,0.447752656,0.371060275,-0.991390762,9.1,,,,0.1612091,0.048479093,0.447752656,-1.46547083,,-1.085679404,0.923157584,,,,0.285848829947,,0.834646960431,-1.454501092,1.96291459179,,,,-0.910444841,0.151124508,10695.9,0.594028558,0.520827884,0.40885,0.467305,0.40885,0.52576,0.467305,,,,18005.7,36790.8,78.056,23206.7,6681.2,77888.8,60796.881728,11.0152937793,0.917792698979,-0.917792698979,0.52576,0.52576,0.956218618046,-0.917792698979,0.328497949122,11.0152937793,2.09833669769
